"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Segev D.L.; Muzaale A.D.; Caffo B.S.; Mehta S.H.; Singer A.L.; Taranto S.E.; McBride M.A.; Montgomery R.A.","Segev, Dorry L. (57532670400); Muzaale, Abimereki D. (35739114000); Caffo, Brian S. (35069047000); Mehta, Shruti H. (7401670716); Singer, Andrew L. (35312408500); Taranto, Sarah E. (6602118688); McBride, Maureen A. (7201955095); Montgomery, Robert A. (7202664950)","57532670400; 35739114000; 35069047000; 7401670716; 35312408500; 6602118688; 7201955095; 7202664950","Perioperative mortality and long-term survival following live kidney donation","2010","JAMA","303","10","","959","966","7","614","10.1001/jama.2010.237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949314388&doi=10.1001%2fjama.2010.237&partnerID=40&md5=3964a1a3212b3d18fbd55ccb67703b35","Article","Final","","Scopus","2-s2.0-77949314388"
"Caffo B.S.; Booth J.G.","Caffo, Brian S. (35069047000); Booth, J.G. (7201595484)","35069047000; 7201595484","Monte Carlo conditional inference for log-linear and logistic models: A survey of current methodology","2003","Statistical Methods in Medical Research","12","2","","109","123","14","13","10.1191/0962280203sm313ra","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037343307&doi=10.1191%2f0962280203sm313ra&partnerID=40&md5=838d5aa2a0215807f5169ef176827d9e","Review","Final","","Scopus","2-s2.0-0037343307"
"Bassett S.S.; Yousem D.M.; Cristinzio C.; Kusevic I.; Yassa M.A.; Caffo B.S.; Zeger S.L.","Bassett, Susan Spear (7007164425); Yousem, David M. (7005911220); Cristinzio, Catherine (13205467900); Kusevic, Ivana (13205097400); Yassa, Michael A. (57211225264); Caffo, Brian S. (35069047000); Zeger, Scott L. (7006338489)","7007164425; 7005911220; 13205467900; 13205097400; 57211225264; 35069047000; 7006338489","Familial risk for Alzheimer's disease alters fMRI activation patterns","2006","Brain","129","5","","1229","1239","10","144","10.1093/brain/awl089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646271130&doi=10.1093%2fbrain%2fawl089&partnerID=40&md5=9afdcca20b0cf7d6af91f52b59f71122","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-33646271130"
"Nazarian S.; Hansford R.; Roguin A.; Goldsher D.; Zviman M.M.; Lardo A.C.; Caffo B.S.; Frick K.D.; Kraut M.A.; Kamel I.R.; Calkins H.; Berger R.D.; Bluemke D.A.; Halperin H.R.","Nazarian, Saman (9270216000); Hansford, Rozann (54402882100); Roguin, Ariel (7006622505); Goldsher, Dorith (55408866100); Zviman, Menekhem M. (6602299038); Lardo, Albert C. (6602894628); Caffo, Brian S. (35069047000); Frick, Kevin D. (7006576658); Kraut, Michael A. (7007007384); Kamel, Ihab R. (7005579691); Calkins, Hugh (23473846800); Berger, Ronald D. (7403563057); Bluemke, David A. (7006047770); Halperin, Henry R. (7005212468)","9270216000; 54402882100; 7006622505; 55408866100; 6602299038; 6602894628; 35069047000; 7006576658; 7007007384; 7005579691; 23473846800; 7403563057; 7006047770; 7005212468","A prospective evaluation of a protocol for magnetic resonance imaging of patients with implanted cardiac devices","2011","Annals of Internal Medicine","155","7","","415","424","9","269","10.7326/0003-4819-155-7-201110040-00004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053531595&doi=10.7326%2f0003-4819-155-7-201110040-00004&partnerID=40&md5=7c1338893cd5bd7041889ab648d41b10","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-80053531595"
"Boatman-Reich D.; Franaszczuk P.J.; Korzeniewska A.; Caffo B.; Ritzl E.K.; Colwell S.; Crone N.E.","Boatman-Reich, Dana (7005150975); Franaszczuk, Piotr J. (6701326855); Korzeniewska, Anna (57204042585); Caffo, Brian (35069047000); Ritzl, Eva K. (6506029104); Colwell, Sarah (55510070600); Crone, Nathan E. (6603727775)","7005150975; 6701326855; 57204042585; 35069047000; 6506029104; 55510070600; 6603727775","Quantifying auditory event-related responses in multichannel human intracranial recordings","2010","Frontiers in Computational Neuroscience","4","","","","","","32","10.3389/fncom.2010.00004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870445275&doi=10.3389%2ffncom.2010.00004&partnerID=40&md5=03cb573063e328c79731be8aec7b521d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84870445275"
"Laffan A.; Caffo B.; Swihart B.J.; Punjabi N.M.","Laffan, Alison (14028682500); Caffo, Brian (35069047000); Swihart, Bruce J. (57196357357); Punjabi, Naresh M. (7004869128)","14028682500; 35069047000; 57196357357; 7004869128","Utility of sleep stage transitions in assessing sleep continuity","2010","Sleep","33","12","","1681","1686","5","65","10.1093/sleep/33.12.1681","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649874078&doi=10.1093%2fsleep%2f33.12.1681&partnerID=40&md5=259a253f72e81c11f03ec17c76c3c4ad","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-78649874078"
"Su S.-C.; Caffo B.; Garrett-Mayer E.; Bassett S.S.","Su, Shu-Chih (14044107100); Caffo, Brian (35069047000); Garrett-Mayer, Elizabeth (6507119260); Bassett, Susan Spear (7007164425)","14044107100; 35069047000; 6507119260; 7007164425","Modified test statistics by inter-voxel variance shrinkage with an application to f MRI","2009","Biostatistics","10","2","","219","227","8","9","10.1093/biostatistics/kxn028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61449120189&doi=10.1093%2fbiostatistics%2fkxn028&partnerID=40&md5=da6993a3ab840083b70f16c1f8c7f2bb","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-61449120189"
"Swihart B.J.; Caffo B.; James B.D.; Strand M.; Schwartz B.S.; Punjabi N.M.","Swihart, Bruce J. (57196357357); Caffo, Brian (35069047000); James, Bryan D. (57204725747); Strand, Matthew (7102005048); Schwartz, Brian S. (55663268300); Punjabi, Naresh M. (7004869128)","57196357357; 35069047000; 57204725747; 7102005048; 55663268300; 7004869128","Lasagna plots: A saucy alternative to spaghetti plots","2010","Epidemiology","21","5","","621","625","4","88","10.1097/EDE.0b013e3181e5b06a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955872497&doi=10.1097%2fEDE.0b013e3181e5b06a&partnerID=40&md5=39771c6d571a2edefa84ee34b28f8088","Note","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-77955872497"
"Zhang L.; Samet J.; Caffo B.; Punjabi N.M.","Zhang, Lin (57196125560); Samet, Jonathan (35396805300); Caffo, Brian (35069047000); Punjabi, Naresh M. (7004869128)","57196125560; 35396805300; 35069047000; 7004869128","Cigarette smoking and nocturnal sleep architecture","2006","American Journal of Epidemiology","164","6","","529","537","8","283","10.1093/aje/kwj231","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748804190&doi=10.1093%2faje%2fkwj231&partnerID=40&md5=95b9ff42b8c976fe58ec65d7f565eea4","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-33748804190"
"Caffo B.S.; Jank W.; Jones G.L.","Caffo, Brian S. (35069047000); Jank, Wolfgang (8626290100); Jones, Galin L. (8392084000)","35069047000; 8626290100; 8392084000","Ascent-based Monte Carlo expectation-maximization","2005","Journal of the Royal Statistical Society. Series B: Statistical Methodology","67","2","","235","251","16","91","10.1111/j.1467-9868.2005.00499.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-16244422648&doi=10.1111%2fj.1467-9868.2005.00499.x&partnerID=40&md5=38d862e0d825d8b11b19a0a1fcc6262d","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-16244422648"
"Yousem D.M.; Yassa M.A.; Cristinzio C.; Kusevic I.; Mohamed M.; Caffo B.S.; Bassett S.S.","Yousem, David M. (7005911220); Yassa, M.A. (57211225264); Cristinzio, C. (13205467900); Kusevic, I. (13205097400); Mohamed, M. (8578269100); Caffo, B.S. (35069047000); Bassett, S.S. (7007164425)","7005911220; 57211225264; 13205467900; 13205097400; 8578269100; 35069047000; 7007164425","Intelligence and medial temporal lobe function in older adults: A functional MR imaging-based investigation","2009","American Journal of Neuroradiology","30","8","","1477","1481","4","4","10.3174/ajnr.A1634","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349209120&doi=10.3174%2fajnr.A1634&partnerID=40&md5=bc2bb8f506eadb73b02353ba953fef50","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-70349209120"
"Schwartz B.S.; Chen S.; Caffo B.; Stewart W.F.; Bolla K.I.; Yousem D.; Davatzikos C.","Schwartz, Brian S. (55663268300); Chen, Sining (8395702400); Caffo, Brian (35069047000); Stewart, Walter F. (55549970400); Bolla, Karen I. (7007141393); Yousem, David (7005911220); Davatzikos, Christos (7005310126)","55663268300; 8395702400; 35069047000; 55549970400; 7007141393; 7005911220; 7005310126","Relations of brain volumes with cognitive function in males 45 years and older with past lead exposure","2007","NeuroImage","37","2","","633","641","8","40","10.1016/j.neuroimage.2007.05.035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548838023&doi=10.1016%2fj.neuroimage.2007.05.035&partnerID=40&md5=5ce96224ea59405980c7569c6700fee8","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-34548838023"
"Joel S.E.; Caffo B.S.; Van Zijl P.C.M.; Pekar J.J.","Joel, Suresh E. (36437394800); Caffo, Brian S. (35069047000); Van Zijl, Peter C. M. (7006760849); Pekar, James J. (7003771238)","36437394800; 35069047000; 7006760849; 7003771238","On the relationship between seed-based and ICA-based measures of functional connectivity","2011","Magnetic Resonance in Medicine","66","3","","644","657","13","169","10.1002/mrm.22818","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051687997&doi=10.1002%2fmrm.22818&partnerID=40&md5=47114304ba73356b95af48e7ff24e6b7","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-80051687997"
"Mostofsky S.H.; Powell S.K.; Simmonds D.J.; Goldberg M.C.; Caffo B.; Pekar J.J.","Mostofsky, Stewart H. (7003584880); Powell, Stephanie K. (14632414900); Simmonds, Daniel J. (16242662500); Goldberg, Melissa C. (7404395345); Caffo, Brian (35069047000); Pekar, James J. (7003771238)","7003584880; 14632414900; 16242662500; 7404395345; 35069047000; 7003771238","Decreased connectivity and cerebellar activity in autism during motor task performance","2009","Brain","132","9","","2413","2425","12","353","10.1093/brain/awp088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71549166084&doi=10.1093%2fbrain%2fawp088&partnerID=40&md5=7c76482ffc906b00f4dda7ae032c6d7b","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-71549166084"
"Cao Y.-J.; Caffo B.; Choi L.; Radebaugh C.L.; Fuchs E.J.; Hendrix C.W.","Cao, Ying-Jun (55470286400); Caffo, Brian (35069047000); Choi, Leena (16028029100); Radebaugh, Christine L. (22136265700); Fuchs, Edward J. (55487055800); Hendrix, Craig W. (57226252489)","55470286400; 35069047000; 16028029100; 22136265700; 55487055800; 57226252489","Noninvasive quantitation of drug concentration in prostate and seminal vesicles: Improvement and validation with desipramine and aspirin","2008","Journal of Clinical Pharmacology","48","2","","176","183","7","4","10.1177/0091270007310547","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38349090454&doi=10.1177%2f0091270007310547&partnerID=40&md5=8a18479526fc13bd5a672c7b20d64f1c","Article","Final","","Scopus","2-s2.0-38349090454"
"Wu H.; Caffo B.; Jaffee H.A.; Irizarry R.A.; Feinberg A.P.","Wu, Hao (56732087700); Caffo, Brian (35069047000); Jaffee, Harris A. (6506867324); Irizarry, Rafael A. (7003534716); Feinberg, Andrew P. (7102163646)","56732087700; 35069047000; 6506867324; 7003534716; 7102163646","Redefining CpG islands using hidden Markov models","2010","Biostatistics","11","3","","499","514","15","135","10.1093/biostatistics/kxq005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956627119&doi=10.1093%2fbiostatistics%2fkxq005&partnerID=40&md5=5d821dd79c52569246617c3d33a837a1","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-77956627119"
"Bowman F.D.; Caffo B.; Bassett S.S.; Kilts C.","Bowman, F. DuBois (55665021800); Caffo, Brian (35069047000); Bassett, Susan Spear (7007164425); Kilts, Clinton (7004384138)","55665021800; 35069047000; 7007164425; 7004384138","A Bayesian hierarchical framework for spatial modeling of fMRI data","2008","NeuroImage","39","1","","146","156","10","92","10.1016/j.neuroimage.2007.08.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36148954681&doi=10.1016%2fj.neuroimage.2007.08.012&partnerID=40&md5=e2a88bc4a580b153edadcc4859e71599","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-36148954681"
"Caffo B.S.; Crainiceanu C.M.; Verduzco G.; Joel S.; Mostofsky S.H.; Bassett S.S.; Pekar J.J.","Caffo, Brian S. (35069047000); Crainiceanu, Ciprian M. (6603085071); Verduzco, Guillermo (24781537800); Joel, Suresh (36437394800); Mostofsky, Stewart H. (7003584880); Bassett, Susan Spear (7007164425); Pekar, James J. (7003771238)","35069047000; 6603085071; 24781537800; 36437394800; 7003584880; 7007164425; 7003771238","Two-stage decompositions for the analysis of functional connectivity for fMRI with application to Alzheimer's disease risk","2010","NeuroImage","51","3","","1140","1149","9","30","10.1016/j.neuroimage.2010.02.081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952421111&doi=10.1016%2fj.neuroimage.2010.02.081&partnerID=40&md5=9f7be56494b955d1bb02302fa31d80f3","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-77952421111"
"Harrison D.M.; Caffo B.S.; Shiee N.; Farrell J.A.D.; Bazin P.-L.; Farrell S.K.; Ratchford J.N.; Calabresi P.A.; Reich D.S.","Harrison, D.M. (26638746600); Caffo, B.S. (35069047000); Shiee, N. (35189612000); Farrell, J.A.D. (14819038600); Bazin, P.-L. (8439138300); Farrell, S.K. (35784278200); Ratchford, J.N. (23991616900); Calabresi, P.A. (35290391600); Reich, D.S. (7102312699)","26638746600; 35069047000; 35189612000; 14819038600; 8439138300; 35784278200; 23991616900; 35290391600; 7102312699","Longitudinal changes in diffusion tensor-based quantitative MRI in multiple sclerosis","2011","Neurology","76","2","","179","186","7","70","10.1212/WNL.0b013e318206ca61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751624436&doi=10.1212%2fWNL.0b013e318206ca61&partnerID=40&md5=b3340d3d54b02216d3eca497296b6ce5","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-78751624436"
"Guilarte T.R.; Hammoud D.A.; McGlothan J.L.; Caffo B.S.; Foss C.A.; Kozikowski A.P.; Pomper M.G.","Guilarte, Tomás R. (7005536141); Hammoud, Dima A. (6603358355); McGlothan, Jennifer L. (6603436488); Caffo, Brian S. (35069047000); Foss, Catherine A. (35917042100); Kozikowski, Alan P. (7201686083); Pomper, Martin G. (35248909800)","7005536141; 6603358355; 6603436488; 35069047000; 35917042100; 7201686083; 35248909800","Dysregulation of glutamate carboxypeptidase II in psychiatric disease","2008","Schizophrenia Research","99","1-3","","324","332","8","38","10.1016/j.schres.2007.11.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39149139643&doi=10.1016%2fj.schres.2007.11.013&partnerID=40&md5=aef97c618890ef28afabcd58442d0024","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-39149139643"
"Caffo B.S.; Booth J.G.; Davison A.C.","Caffo, Brian S. (35069047000); Booth, James G. (7201595484); Davison, A.C. (8060334300)","35069047000; 7201595484; 8060334300","Empirical supremum rejection sampling","2002","Biometrika","89","4","","745","754","9","17","10.1093/biomet/89.4.745","https://www.scopus.com/inward/record.uri?eid=2-s2.0-8644285268&doi=10.1093%2fbiomet%2f89.4.745&partnerID=40&md5=bba4b96027c3996987b380f401379643","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-8644285268"
"Caffo B.; Griswold M.","Caffo, Brian (35069047000); Griswold, Michael (7102709853)","35069047000; 7102709853","A user-friendly introduction to link-probit-normal models","2006","American Statistician","60","2","","139","145","6","12","10.1198/000313006X110203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744535742&doi=10.1198%2f000313006X110203&partnerID=40&md5=ab8f5bbbfd89b77245abf08b087245cc","Review","Final","","Scopus","2-s2.0-33744535742"
"Di C.-Z.; Crainiceanu C.M.; Caffo B.S.; Punjabi N.M.","Di, Chong-Zhi (29367447300); Crainiceanu, Ciprian M. (6603085071); Caffo, Brian S. (35069047000); Punjabi, Naresh M. (7004869128)","29367447300; 6603085071; 35069047000; 7004869128","Multilevel functional principal component analysis","2009","Annals of Applied Statistics","3","1","","458","488","30","265","10.1214/08-AOAS206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960273349&doi=10.1214%2f08-AOAS206&partnerID=40&md5=6b60ba47127ee88a3eba631a8584c003","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-79960273349"
"He X.; Caffo B.S.; Frey E.C.","He, Xin (16024422300); Caffo, Brian S. (35069047000); Frey, Eric C. (7103012762)","16024422300; 35069047000; 7103012762","Toward realistic and practical ideal observer (10) estimation for the optimization of medical imaging systems","2008","IEEE Transactions on Medical Imaging","27","10","4505799","1535","1543","8","37","10.1109/TMI.2008.924641","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52649114842&doi=10.1109%2fTMI.2008.924641&partnerID=40&md5=a8ac2df3d7642142cabda0eded720165","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-52649114842"
"Ozturk A.; Smith S.A.; Gordon-Lipkin E.M.; Harrison D.M.; Shiee N.; Pham D.L.; Caffo B.S.; Calabresi P.A.; Reich D.S.","Ozturk, A. (7103003522); Smith, S.A. (55414050800); Gordon-Lipkin, E.M. (22955427100); Harrison, D.M. (26638746600); Shiee, N. (35189612000); Pham, D.L. (7203009692); Caffo, B.S. (35069047000); Calabresi, P.A. (35290391600); Reich, D.S. (7102312699)","7103003522; 55414050800; 22955427100; 26638746600; 35189612000; 7203009692; 35069047000; 35290391600; 7102312699","MRI of the corpus callosum in multiple sclerosis: Association with disability","2010","Multiple Sclerosis","16","2","","166","177","11","135","10.1177/1352458509353649","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76449087608&doi=10.1177%2f1352458509353649&partnerID=40&md5=5089af3946b38d9319f36625dfb4b714","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-76449087608"
